12,2,1,0.45863,0.29347,0.38414,0.5004,0.63686,0.76384,0.78588,0.75121,0.70059,0.62314,0.53656,0.46558,0.41581,0.39196,0.38136,0.38725,0.42141,0.50505,0.65524,0.71759,0.60645,0.56319,0.37362,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867
13,2,1,0.29347,0.38414,0.5004,0.63686,0.76384,0.78588,0.75121,0.70059,0.62314,0.53656,0.46558,0.41581,0.39196,0.38136,0.38725,0.42141,0.50505,0.65524,0.71759,0.60645,0.56319,0.37362,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224
14,2,1,0.38414,0.5004,0.63686,0.76384,0.78588,0.75121,0.70059,0.62314,0.53656,0.46558,0.41581,0.39196,0.38136,0.38725,0.42141,0.50505,0.65524,0.71759,0.60645,0.56319,0.37362,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902
15,2,1,0.5004,0.63686,0.76384,0.78588,0.75121,0.70059,0.62314,0.53656,0.46558,0.41581,0.39196,0.38136,0.38725,0.42141,0.50505,0.65524,0.71759,0.60645,0.56319,0.37362,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341
16,2,1,0.63686,0.76384,0.78588,0.75121,0.70059,0.62314,0.53656,0.46558,0.41581,0.39196,0.38136,0.38725,0.42141,0.50505,0.65524,0.71759,0.60645,0.56319,0.37362,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596
17,2,1,0.76384,0.78588,0.75121,0.70059,0.62314,0.53656,0.46558,0.41581,0.39196,0.38136,0.38725,0.42141,0.50505,0.65524,0.71759,0.60645,0.56319,0.37362,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877
18,2,1,0.78588,0.75121,0.70059,0.62314,0.53656,0.46558,0.41581,0.39196,0.38136,0.38725,0.42141,0.50505,0.65524,0.71759,0.60645,0.56319,0.37362,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279
19,2,1,0.75121,0.70059,0.62314,0.53656,0.46558,0.41581,0.39196,0.38136,0.38725,0.42141,0.50505,0.65524,0.71759,0.60645,0.56319,0.37362,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479
20,2,1,0.70059,0.62314,0.53656,0.46558,0.41581,0.39196,0.38136,0.38725,0.42141,0.50505,0.65524,0.71759,0.60645,0.56319,0.37362,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123
21,2,1,0.62314,0.53656,0.46558,0.41581,0.39196,0.38136,0.38725,0.42141,0.50505,0.65524,0.71759,0.60645,0.56319,0.37362,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975
22,2,1,0.53656,0.46558,0.41581,0.39196,0.38136,0.38725,0.42141,0.50505,0.65524,0.71759,0.60645,0.56319,0.37362,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328
23,2,1,0.46558,0.41581,0.39196,0.38136,0.38725,0.42141,0.50505,0.65524,0.71759,0.60645,0.56319,0.37362,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831
0,3,1,0.41581,0.39196,0.38136,0.38725,0.42141,0.50505,0.65524,0.71759,0.60645,0.56319,0.37362,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136
1,3,1,0.39196,0.38136,0.38725,0.42141,0.50505,0.65524,0.71759,0.60645,0.56319,0.37362,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831
2,3,1,0.38136,0.38725,0.42141,0.50505,0.65524,0.71759,0.60645,0.56319,0.37362,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145
3,3,1,0.38725,0.42141,0.50505,0.65524,0.71759,0.60645,0.56319,0.37362,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622
4,3,1,0.42141,0.50505,0.65524,0.71759,0.60645,0.56319,0.37362,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794
5,3,1,0.50505,0.65524,0.71759,0.60645,0.56319,0.37362,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725
6,3,1,0.65524,0.71759,0.60645,0.56319,0.37362,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153
7,3,1,0.71759,0.60645,0.56319,0.37362,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634
8,3,1,0.60645,0.56319,0.37362,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659
9,3,1,0.56319,0.37362,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968
10,3,1,0.37362,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393
11,3,1,0.56936,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855
12,3,1,0.5597,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898
13,3,1,0.62904,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129
14,3,1,0.5759,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254
15,3,1,0.65734,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839
16,3,1,0.78863,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387
17,3,1,0.86867,0.90224,0.87902,0.83341,0.75596,0.65877,0.58279,0.53479,0.51123,0.49975,0.50328,0.52831,0.61136,0.75831,0.8145,0.77622,0.70794,0.65725,0.5153,0.46634,0.47659,0.58968,0.57393,0.75855,0.8898,0.90129,0.87254,0.81839,0.73387,0.63227
